"unit_id","type","area","status","price","location","floor_number","transaction_id","customer_id","portfolio_id","monthly_rent"
"5129","Villa","401.57","Sold","1164362.22","Lake Christopher","21","","","52.0","60746.55"
"5130","Villa","95.59","Reserved","2242667.63","Haneyport","6","","","385.0","15597.2"
"5131","Commercial","114.72","Available","310836.32","North Mark","12","401.0","7321.0","204.0",""
"5132","Studio","163.52","Available","1403405.59","Port Troy","26","6363.0","831.0","253.0","79087.55"
"5133","Apartment","364.25","Under Construction","982067.72","Carlosmouth","29","126.0","4996.0","264.0","47764.3"
"5134","Apartment","293.67","Reserved","2065681.69","Sheilatown","26","2418.0","2026.0","62.0","59970.34"
"5135","Apartment","271.26","Under Construction","1689498.42","Lake Michaelmouth","4","","","143.0",""
"5136","Commercial","344.56","Under Construction","376202.94","New Chad","21","","","166.0","19234.62"
"5137","Apartment","320.76","Sold","2133542.63","Lake Melodytown","12","2408.0","1746.0","231.0","35103.93"
"5138","Apartment","441.65","Reserved","579375.75","Mackfurt","9","3885.0","2329.0","","35669.15"
"5139","Studio","192.09","Under Construction","2329225.05","New Angelica","11","","","250.0","25688.77"
"5140","Studio","230.38","Sold","508722.91","West Matthew","23","","","300.0",""
"5141","Villa","251.33","Under Construction","2150640.22","Jonesborough","7","2118.0","6888.0","299.0","27107.0"
"5142","Apartment","371.48","Reserved","2282713.38","Johnville","27","","","",""
"5143","Commercial","65.28","Reserved","1903240.11","Lake Stanleyview","11","","","",""
"5144","Commercial","140.97","Reserved","479552.77","South Lisachester","1","","","245.0",""
"5145","Commercial","284.47","Reserved","1778726.41","Port Joeside","15","","","",""
"5146","Villa","198.83","Sold","145975.58","West Nancyfort","15","6974.0","1187.0","273.0","73061.54"
"5147","Apartment","338.26","Sold","715583.68","West Christopher","12","1022.0","7778.0","19.0",""
"5148","Apartment","241.2","Sold","118092.34","Ginaside","12","","","365.0",""
"5149","Commercial","175.8","Under Construction","1330211.33","Isaacmouth","22","","","106.0",""
"5150","Studio","249.65","Reserved","560052.95","South Donna","30","","","",""
"5151","Villa","357.35","Under Construction","782212.29","Stevenburgh","27","","","370.0","48111.16"
"5152","Apartment","147.68","Reserved","1091661.29","Lake Sharon","26","","","",""
"5153","Apartment","121.12","Under Construction","1600869.09","Turnermouth","27","","","307.0",""
"5154","Apartment","211.62","Sold","89487.4","Lake Nicholaston","4","","","93.0",""
"5155","Commercial","46.69","Available","1204279.08","South David","15","","","361.0","17925.17"
"5156","Villa","277.79","Reserved","1050069.87","Tuckerton","10","2192.0","6363.0","241.0",""
"5157","Studio","306.58","Under Construction","2383368.18","Veronicafort","25","","","217.0",""
"5158","Studio","254.43","Under Construction","1979077.58","Patrickburgh","26","868.0","4987.0","",""
"5159","Villa","347.51","Sold","2308388.21","Port Stephanie","6","","","383.0",""
"5160","Commercial","123.82","Reserved","2076951.08","North Jason","30","663.0","4148.0","297.0","72819.55"
"5161","Commercial","198.0","Under Construction","818849.68","North Timothyburgh","18","","","197.0","76354.73"
"5162","Studio","295.47","Available","982657.39","Andrewland","12","","","95.0",""
"5163","Studio","363.61","Sold","795961.06","Trujilloburgh","3","","","399.0",""
"5164","Villa","108.21","Reserved","1382725.61","West Ashley","7","","","44.0","47032.12"
"5165","Villa","377.68","Sold","1169717.02","New Robert","8","","","274.0","65908.58"
"5166","Villa","164.2","Reserved","1459652.1","Mahoneymouth","9","","","341.0",""
"5167","Commercial","121.52","Sold","994342.58","New Philip","3","","","362.0",""
"5168","Villa","390.88","Sold","579171.07","Bellville","8","","","113.0",""
"5169","Commercial","371.25","Available","743035.56","Davisview","8","","","198.0",""
"5170","Commercial","49.31","Reserved","319339.7","Williamsside","27","","","",""
"5171","Studio","344.54","Sold","692073.77","Smithland","30","","","109.0","53715.07"
"5172","Villa","325.17","Reserved","895540.24","Huynhland","19","361.0","1981.0","198.0",""
"5173","Commercial","232.09","Sold","1039229.37","Juanton","4","","","358.0",""
"5174","Commercial","428.15","Under Construction","833874.71","South Barbara","0","143.0","7060.0","303.0","17932.55"
"5175","Apartment","186.72","Under Construction","1690313.48","Lake Mariofort","11","","","329.0",""
"5176","Commercial","324.41","Under Construction","2313940.42","Amyfurt","20","","","","71013.34"
"5177","Villa","154.65","Sold","1165149.96","Rogersbury","5","","","14.0","60792.44"
"5178","Commercial","415.36","Sold","876054.28","Morrismouth","23","3976.0","5294.0","282.0",""
"5179","Commercial","219.44","Under Construction","2253721.76","Barrettshire","15","","","348.0","31244.77"
"5180","Studio","234.41","Available","2266035.15","New Ronald","25","","","151.0",""
"5181","Apartment","367.93","Under Construction","646405.77","East Christinaberg","7","2053.0","1985.0","208.0","28684.42"
"5182","Studio","181.48","Sold","2286209.26","Adamsmouth","26","","","91.0","79918.96"
"5183","Studio","356.21","Available","1236599.44","Laurabury","24","872.0","6585.0","262.0",""
"5184","Apartment","39.22","Reserved","1758845.74","North Jasmineport","18","","","",""
"5185","Commercial","196.58","Available","1600816.85","North Haleyville","26","","","213.0","50108.74"
"5186","Villa","234.55","Available","2363749.12","New Meredith","2","","","208.0",""
"5187","Studio","44.61","Reserved","1794724.59","Lake Jill","3","","","316.0",""
"5188","Villa","205.08","Under Construction","1798786.6","West Joseph","22","","","4.0",""
"5189","Commercial","315.22","Available","75083.11","South William","13","","","37.0","25685.73"
"5190","Apartment","113.47","Reserved","459116.56","Lisachester","5","1748.0","3166.0","12.0","59364.23"
"5191","Apartment","134.41","Reserved","1213107.16","West Mackenzieburgh","19","324.0","2199.0","140.0","22771.16"
"5192","Studio","275.8","Reserved","1815405.73","North Kevinview","14","","","200.0",""
"5193","Studio","172.4","Under Construction","1527401.08","New Kaylaside","19","","","381.0","66688.96"
"5194","Villa","74.1","Sold","1791142.97","Claytonhaven","4","","","220.0","28559.02"
"5195","Apartment","85.9","Available","1386852.81","East Christopherbury","18","","","399.0",""
"5196","Apartment","128.9","Reserved","2062336.39","South Darrentown","16","","","27.0",""
"5197","Commercial","52.8","Reserved","291699.6","Kellyton","24","2980.0","3108.0","357.0","43595.71"
"5198","Villa","279.41","Under Construction","1838222.33","Lesliebury","4","2541.0","987.0","267.0",""
"5199","Apartment","142.59","Sold","2112313.0","New Karen","23","","","260.0","76438.82"
"5200","Villa","242.1","Reserved","1913301.84","Martinezside","9","","","127.0",""
"5201","Apartment","252.81","Sold","220194.22","Kristinafurt","20","","","",""
"5202","Commercial","170.34","Sold","264342.39","Bakerfurt","3","","","73.0",""
"5203","Villa","445.38","Reserved","611113.48","West Kyle","18","3843.0","7060.0","","52328.43"
"5204","Studio","153.0","Sold","1650453.23","Wellsfort","2","2022.0","5713.0","38.0","19990.53"
"5205","Commercial","360.89","Sold","321488.43","South Jeffrey","13","","","386.0",""
"5206","Studio","406.49","Under Construction","2109033.15","Owenshaven","17","","","","55589.36"
"5207","Studio","62.98","Sold","560994.12","Staceyport","3","","","","69311.48"
"5208","Villa","85.62","Under Construction","432033.64","Port Catherine","0","6001.0","734.0","136.0","45344.25"
"5209","Apartment","148.78","Available","594085.46","Joelchester","7","","","47.0",""
"5210","Villa","273.96","Reserved","962812.86","Gravesbury","8","","","240.0",""
"5211","Studio","93.33","Reserved","1360391.73","Joshuachester","23","","","25.0","33412.94"
"5212","Studio","339.82","Under Construction","301750.83","Rosarioville","29","","","46.0",""
"5213","Villa","292.55","Under Construction","1119408.65","Davidberg","20","","","99.0",""
"5214","Commercial","203.52","Available","619104.84","Port Christophertown","5","","","",""
"5215","Villa","47.63","Under Construction","2126838.53","Blackfurt","4","","","255.0","28807.17"
"5216","Commercial","317.65","Under Construction","2371589.13","Washingtonchester","9","","","369.0",""
"5217","Commercial","269.47","Sold","1023009.91","Moorechester","30","3844.0","3510.0","217.0",""
"5218","Studio","146.33","Sold","2338407.29","Michelleshire","22","","","6.0",""
"5219","Villa","318.06","Under Construction","1679939.41","Kellyton","18","3134.0","3197.0","2.0",""
"5220","Villa","211.86","Available","2120369.35","South Stacyview","23","","","","58239.09"
"5221","Studio","152.52","Sold","1518967.72","Moralesbury","4","","","365.0",""
"5222","Villa","213.53","Under Construction","66145.9","Lake Crystal","26","1153.0","227.0","92.0",""
"5223","Apartment","370.16","Available","350934.35","Port Kara","2","","","61.0",""
"5224","Studio","246.63","Available","873754.17","Lake Jonathanton","5","","","","29998.77"
"5225","Studio","233.11","Available","2492706.6","Richardbury","5","4311.0","4291.0","387.0",""
"5226","Commercial","204.48","Under Construction","496706.61","Garciatown","13","","","188.0",""
"5227","Commercial","289.65","Reserved","628904.88","Stevensonville","5","","","",""
"5228","Villa","78.8","Sold","172926.72","Andersonburgh","16","","","180.0","5738.98"
"5229","Commercial","213.93","Reserved","1095478.16","Barrville","27","751.0","6723.0","61.0",""
"5230","Apartment","112.0","Sold","1970846.68","Lake Christinaland","2","","","146.0",""
"5231","Studio","88.65","Sold","2292527.12","Jerrybury","5","5416.0","7417.0","322.0","48655.77"
"5232","Studio","46.46","Reserved","2409282.93","Riveraside","15","","","250.0",""
"5233","Commercial","162.8","Under Construction","1152438.65","Arielstad","0","","","111.0","25604.42"
"5234","Commercial","337.29","Sold","1239916.54","New Miguelberg","14","","","46.0",""
"5235","Villa","89.93","Available","305299.68","North Mollymouth","29","","","311.0",""
"5236","Commercial","336.03","Reserved","630849.44","Scottport","2","","","57.0",""
"5237","Commercial","92.18","Reserved","1273597.61","New Patriciatown","25","","","89.0","65010.16"
"5238","Apartment","150.69","Reserved","727257.45","Laraview","1","","","249.0",""
"5239","Studio","381.06","Reserved","412192.8","West Michellestad","18","","","398.0","50871.3"
"5240","Villa","431.33","Reserved","2111192.72","North Michael","20","","","54.0","8697.96"
"5241","Villa","167.76","Available","398817.44","East Carriebury","16","","","","76142.29"
"5242","Villa","444.17","Available","625732.9","Ellisborough","28","","","271.0",""
"5243","Commercial","312.93","Sold","2111997.74","Ortegafort","3","3576.0","3184.0","189.0",""
"5244","Studio","131.98","Sold","509817.55","West Melissatown","17","","","279.0",""
"5245","Apartment","39.65","Sold","1059308.02","New Brian","3","1688.0","2369.0","396.0",""
"5246","Studio","408.27","Available","2262300.14","Singhport","3","4625.0","7182.0","392.0",""
"5247","Commercial","88.01","Available","550663.58","Davidmouth","16","","","89.0",""
"5248","Villa","204.34","Available","1962530.14","Miketown","15","4826.0","1071.0","211.0","50500.71"
"5249","Studio","248.25","Sold","1500233.12","Seanton","7","3286.0","5465.0","122.0",""
"5250","Villa","74.92","Reserved","1220275.92","New Timothyview","6","","","207.0",""
"5251","Villa","446.71","Reserved","266693.06","South Carlos","1","","","226.0","43462.75"
"5252","Apartment","157.69","Reserved","1372787.58","East Danielfurt","11","128.0","2058.0","400.0",""
"5253","Commercial","273.13","Reserved","1464808.6","Thompsonton","8","4752.0","3560.0","32.0","68767.87"
"5254","Villa","196.75","Available","1315067.7","Smithton","10","","","259.0",""
"5255","Studio","39.54","Available","1984398.97","Josephbury","27","","","304.0",""
"5256","Apartment","142.69","Under Construction","2050559.81","West John","6","","","116.0",""
"5257","Apartment","145.24","Available","76431.82","Erikashire","15","","","89.0","15767.18"
"5258","Commercial","444.06","Under Construction","833513.05","South Matthewshire","30","3479.0","7030.0","366.0","12270.62"
"5259","Villa","84.28","Under Construction","810339.65","Erinberg","10","","","355.0",""
"5260","Apartment","50.62","Under Construction","1303147.04","Jenkinshaven","7","","","130.0",""
"5261","Apartment","123.7","Under Construction","1322311.07","New Robertville","27","","","196.0",""
"5262","Villa","93.42","Available","1103150.21","West Brittanytown","9","","","379.0",""
"5263","Commercial","283.14","Sold","201899.85","North Michael","1","5814.0","845.0","136.0","34304.95"
"5264","Commercial","160.55","Under Construction","638881.55","Steeleton","16","","","148.0",""
"5265","Villa","285.88","Under Construction","1491927.87","Larrychester","14","","","",""
"5266","Studio","296.74","Reserved","439262.54","Nicholshaven","6","2468.0","2425.0","354.0",""
"5267","Studio","153.57","Reserved","563713.01","Isaacberg","25","3862.0","6846.0","151.0",""
"5268","Villa","259.31","Sold","1179610.94","Danielsmouth","15","5107.0","4732.0","121.0",""
"5269","Commercial","172.07","Reserved","1975736.28","South Sharon","16","3891.0","5594.0","198.0",""
"5270","Studio","74.0","Available","2438496.89","East Patricia","23","","","298.0","12857.35"
"5271","Villa","355.82","Under Construction","952163.96","Jacobborough","22","1105.0","7841.0","293.0",""
"5272","Commercial","394.08","Under Construction","231716.37","New Jonathan","24","","","313.0",""
"5273","Apartment","190.51","Sold","871836.35","Jenniferport","2","5136.0","7601.0","225.0",""
"5274","Commercial","447.16","Sold","2464595.04","Gordonside","27","","","",""
"5275","Commercial","113.77","Sold","1593370.05","Hansonhaven","21","4092.0","1576.0","276.0",""
"5276","Studio","257.24","Under Construction","428215.05","Port Rebeccahaven","23","","","136.0",""
"5277","Apartment","104.63","Available","2473666.73","East Dawnfort","21","5135.0","5369.0","105.0",""
"5278","Apartment","222.88","Reserved","358213.17","Barrerafurt","26","","","352.0",""
"5279","Villa","124.14","Reserved","707452.76","Howardborough","26","","","385.0","42829.71"
"5280","Commercial","174.25","Available","1164778.88","North Sarahport","20","","","154.0",""
"5281","Studio","104.1","Available","850485.29","South Haileyside","5","2773.0","6557.0","106.0","9344.06"
"5282","Studio","404.23","Under Construction","536943.57","Leonardbury","18","2512.0","4049.0","76.0",""
"5283","Apartment","349.11","Under Construction","906401.88","Fordfort","30","4140.0","3459.0","56.0",""
"5284","Commercial","231.87","Under Construction","763589.55","New Codymouth","2","","","159.0",""
