unit_id,type,area,status,price,location,floor_number,transaction_id,customer_id,portfolio_id,project_id,monthly_rent
4863,Apartment,398.48,Under Construction,2006304.84,North Emily,6,,,324,99,12560.69
4864,Commercial,269.64,Available,123555.48,Patrickfort,10,,,64,98,20011.13
4865,Commercial,369.48,Reserved,1168831.0,Lake Melissa,6,5278,2438,340,34,10696.6
4866,Apartment,217.0,Reserved,535180.67,Samanthaland,30,2399,5343,10,1,24805.1
4867,Commercial,237.45,Reserved,906417.38,Lake Scott,13,,,385,103,56344.2
4868,Studio,268.45,Under Construction,2115087.05,Jenkinsberg,30,,,162,155,46122.26
4869,Apartment,309.38,Reserved,1267377.43,Estesmouth,17,,,387,119,2126.08
4870,Apartment,289.59,Available,922095.76,Sarahstad,29,,,369,147,8830.21
4871,Villa,219.52,Available,1852105.64,New Danielton,6,5140,6290,113,98,57777.31
4872,Studio,190.25,Sold,1379672.08,Kennethtown,10,947,7618,139,162,
4873,Studio,388.27,Available,868298.58,Diazborough,5,,,94,89,10250.92
4874,Apartment,151.98,Reserved,2252850.93,Matthewmouth,27,,,298,168,11244.8
4875,Commercial,171.63,Reserved,1188368.76,Robertsport,15,,,220,21,51132.57
4876,Apartment,424.15,Under Construction,1093235.26,Ericview,24,,,141,42,56053.33
4877,Apartment,102.01,Under Construction,434288.12,Port Sarah,24,,,6,5,57056.55
4878,Commercial,246.52,Available,505474.2,South Amy,27,,,65,32,30303.44
4879,Villa,360.03,Under Construction,2075954.9,Angelaberg,6,,,397,95,52110.22
4880,Commercial,271.37,Available,2174017.74,Knightland,7,,,376,140,31581.75
4881,Villa,286.93,Under Construction,1908863.52,North Kaitlynchester,2,,,330,69,26675.25
4882,Apartment,65.54,Under Construction,907907.57,West Amyhaven,9,,,143,146,38188.76
4883,Commercial,114.82,Available,413544.14,Lake Timothy,12,,,200,71,18998.67
4884,Villa,48.33,Available,1871386.1,South Denise,28,,,356,105,17005.5
4885,Apartment,86.56,Under Construction,1762867.07,Turnerburgh,28,,,160,131,50889.82
4886,Apartment,43.25,Reserved,622319.44,Pamelafort,11,,,135,27,56823.47
4887,Studio,194.88,Reserved,2349550.56,Lake Jacquelineview,30,1822,5121,188,13,17904.33
4888,Studio,125.5,Under Construction,574565.61,Port Benjamin,28,,,196,180,6943.26
4889,Studio,407.02,Sold,2450595.81,Erinborough,27,1780,6958,245,107,
4890,Villa,431.12,Sold,2137468.94,New Renee,4,3208,4007,267,132,
4891,Commercial,386.46,Sold,1669659.39,New Michelleland,20,5612,2798,30,119,
4892,Commercial,377.88,Sold,560438.79,New Robertville,19,2607,2191,337,98,
4893,Studio,195.98,Under Construction,1620048.92,Wendyview,7,,,167,101,52736.74
4894,Apartment,309.09,Reserved,2105603.8,Lake Lauramouth,25,,,118,150,29489.07
4895,Studio,332.68,Sold,2450952.98,Morganmouth,7,2633,285,140,157,
4896,Commercial,98.7,Reserved,2320955.7,New Philip,25,,,288,121,32297.11
4897,Apartment,301.94,Reserved,2200779.07,Lake Josemouth,21,,,187,47,25759.94
4898,Villa,208.76,Reserved,1341595.5,Frankshire,7,,,29,167,3107.92
4899,Villa,241.12,Reserved,763163.8,South Alexandria,27,,,245,113,55821.34
4900,Commercial,71.41,Sold,1175335.13,Port Rebecca,2,5197,799,33,162,
4901,Studio,428.2,Available,2257536.36,Lindseyhaven,26,5215,2664,249,180,42678.21
4902,Commercial,279.58,Available,737790.8,Caseymouth,15,,,115,108,23283.51
4903,Villa,72.41,Sold,1975965.33,North Stacy,28,3853,2320,125,31,
4904,Commercial,169.41,Available,1686065.65,Wardmouth,8,,,310,3,22740.5
4905,Villa,227.7,Sold,1409756.06,North Christina,21,4138,3736,84,112,
4906,Apartment,367.77,Sold,567333.12,Stephanieborough,23,1449,1183,86,57,
4907,Commercial,200.49,Sold,368699.85,Meganmouth,3,102,2495,82,5,
4908,Villa,66.44,Reserved,1531452.17,East Huntermouth,1,,,197,85,12967.28
4909,Villa,59.82,Available,2247889.93,Smithfort,22,,,188,52,32990.24
4910,Studio,90.87,Under Construction,180894.01,Heberttown,22,,,102,11,8951.88
4911,Studio,230.6,Available,1687739.88,East Jonathan,2,,,359,179,39194.24
4912,Commercial,94.94,Reserved,1602047.93,West Jonathan,4,,,113,111,25482.21
4913,Apartment,227.87,Reserved,2013504.5,North Dannyburgh,23,28,5374,197,126,21284.96
4914,Apartment,96.0,Sold,2189960.18,Nathanland,30,5072,1786,289,179,
4915,Studio,123.03,Reserved,770373.18,Wrightfort,20,,,159,178,42982.22
4916,Apartment,318.67,Under Construction,2010980.05,West Juanton,9,,,251,99,12664.27
4917,Villa,181.2,Reserved,358413.94,New Jamie,18,,,23,92,33380.27
4918,Villa,156.42,Reserved,1737892.32,Pamelabury,18,,,171,46,2019.97
4919,Apartment,59.77,Reserved,1109772.74,Port James,8,,,103,71,57574.68
4920,Commercial,404.7,Sold,2485322.12,Kaitlynberg,11,238,792,228,121,
4921,Apartment,207.98,Reserved,164092.79,Marytown,7,,,1,58,19745.46
4922,Apartment,315.44,Sold,381151.33,East Markview,3,3334,159,304,82,
4923,Villa,159.49,Reserved,187607.1,Christopherborough,2,,,273,141,29548.09
4924,Villa,121.7,Sold,273557.67,Lake Joycestad,8,6391,756,253,138,
4925,Commercial,205.65,Available,910502.24,Taylortown,18,,,346,38,33176.03
4926,Apartment,345.85,Under Construction,325793.4,Evansshire,22,,,176,96,47885.28
4927,Apartment,45.91,Sold,1135599.66,Trevorshire,5,1657,4933,288,92,
4928,Studio,278.78,Available,2394646.75,Danielberg,6,,,277,10,35287.54
4929,Studio,100.88,Available,1317977.42,Heidimouth,3,,,364,44,24955.47
4930,Apartment,233.93,Under Construction,532887.69,East Lisa,6,,,171,79,31047.97
4931,Studio,97.27,Sold,1872905.55,Lake Rachelview,27,5235,4232,351,160,
4932,Apartment,281.47,Reserved,242392.84,Lake Cynthia,6,6504,7317,65,100,53597.64
4933,Studio,290.8,Reserved,824462.29,Smithfurt,15,3976,6098,16,160,4647.26
4934,Studio,297.37,Under Construction,964928.64,Michelleton,16,,,390,180,54641.85
4935,Studio,49.47,Under Construction,145800.97,Christopherstad,6,,,50,45,57059.36
4936,Studio,435.42,Under Construction,117968.46,Gordonton,11,,,88,116,43529.93
4937,Villa,126.92,Under Construction,1768412.28,New Larryfurt,12,,,202,47,52386.5
4938,Apartment,76.85,Sold,634977.72,Lambertburgh,3,4128,7693,323,177,
4939,Apartment,44.99,Sold,157383.12,New Luisstad,14,6090,3090,351,65,
4940,Commercial,47.29,Under Construction,2011671.77,Kevinfurt,0,,,146,24,19300.98
4941,Commercial,239.68,Under Construction,1980218.45,New Thomastown,29,,,376,113,30706.73
4942,Villa,213.12,Reserved,78354.36,Lake Angela,25,,,10,117,34946.29
4943,Apartment,86.77,Under Construction,1923388.19,South Nicoleport,12,,,176,151,16948.79
4944,Apartment,314.79,Available,1633247.64,Williamsport,9,,,339,62,37767.18
4945,Commercial,145.79,Sold,704369.95,Williamsstad,6,5390,6050,357,53,
4946,Apartment,393.16,Sold,81377.96,East Caitlyn,2,6012,256,176,94,
4947,Apartment,110.33,Reserved,1544918.75,Weaverborough,11,,,374,124,49388.68
4948,Studio,183.71,Available,1650936.47,Thorntonland,17,,,322,82,34315.07
4949,Apartment,61.78,Sold,1573287.98,West Cynthia,29,6753,4689,294,37,
4950,Villa,372.77,Available,2481498.38,South Richardshire,23,3108,257,324,167,3719.12
4951,Apartment,308.92,Sold,1065646.41,East Denisebury,28,5388,6400,388,69,
4952,Villa,39.06,Sold,1555184.31,Kerrymouth,5,6294,6119,284,155,
4953,Commercial,85.81,Reserved,977488.78,New Mark,19,,,59,133,17159.29
4954,Villa,184.88,Reserved,1257104.17,Nealburgh,23,,,105,121,22834.15
4955,Studio,264.38,Under Construction,634691.74,Duffyfort,20,,,59,43,38850.98
4956,Studio,389.31,Sold,598964.26,New Amyburgh,20,5970,3553,317,56,
4957,Commercial,245.77,Under Construction,1639289.97,New Heather,8,,,212,16,34748.32
4958,Commercial,186.74,Sold,1623389.28,Michaeltown,27,2945,7675,59,75,
4959,Studio,46.72,Reserved,956270.27,New Kimberlybury,26,6371,3568,287,130,32891.51
4960,Commercial,43.55,Under Construction,1293739.63,Bondton,10,,,225,17,39946.76
4961,Studio,350.07,Reserved,327766.5,New Timothychester,23,,,341,126,59452.76
4962,Commercial,286.56,Sold,939824.79,East Anthony,7,4850,7303,1,140,
4963,Apartment,138.37,Sold,1453597.31,Lake Troychester,18,6111,1154,222,116,
4964,Commercial,400.91,Available,1325385.22,Thomasborough,3,,,75,161,40365.38
4965,Commercial,183.44,Reserved,1000973.11,Paulburgh,5,,,246,52,18598.16
4966,Apartment,327.84,Sold,930009.51,Seanside,9,5290,5860,16,134,
4967,Commercial,114.15,Under Construction,955031.4,North Ronald,1,,,263,88,51521.98
4968,Commercial,341.37,Reserved,869870.07,South Charles,30,,,228,88,54594.92
4969,Commercial,66.06,Under Construction,171896.79,Maryside,2,,,16,33,9393.28
4970,Studio,83.33,Reserved,265194.07,East Maurice,7,,,113,161,40357.87
4971,Villa,284.35,Available,1636633.5,Amberport,21,,,264,22,41925.23
4972,Villa,349.11,Reserved,557583.47,West Steventown,24,,,263,63,38093.6
4973,Commercial,275.72,Under Construction,2361967.06,Lake Eric,22,,,360,29,15477.33
4974,Apartment,59.37,Under Construction,1651062.92,North Allison,25,,,341,126,44930.02
4975,Commercial,152.53,Under Construction,1448578.66,Floresburgh,0,,,320,50,5453.09
4976,Apartment,433.42,Sold,319316.18,South Alisha,17,2216,5614,,22,
4977,Villa,63.04,Reserved,158069.89,Jackieborough,25,,,389,155,26781.77
4978,Apartment,75.32,Under Construction,1874388.19,South Christina,3,,,253,73,54134.7
4979,Villa,142.99,Available,1590494.14,West Matthew,19,,,227,48,4455.63
4980,Villa,195.42,Under Construction,767708.18,West Tracyside,7,,,143,45,15259.91
4981,Studio,302.56,Available,369058.47,North Tanya,9,,,112,139,51921.21
4982,Commercial,310.91,Sold,1791301.19,Yuchester,4,6699,4877,343,146,
4983,Commercial,423.17,Available,2358813.54,Lynchshire,24,3452,6525,309,135,33995.83
4984,Commercial,240.58,Reserved,871684.94,Garrisonport,17,,,173,111,43503.15
4985,Villa,258.36,Under Construction,2335543.95,Petersonton,4,,,219,16,15840.31
4986,Commercial,163.75,Sold,824421.6,South Michael,4,893,2679,186,71,
4987,Apartment,369.49,Available,292648.81,Sarahhaven,8,,,287,111,28427.65
4988,Commercial,212.45,Sold,229192.07,Thomasfort,3,1214,5614,121,153,
4989,Commercial,205.48,Sold,1307776.06,South Brian,4,1591,6029,221,19,
4990,Apartment,62.02,Reserved,1299162.21,Valerieville,21,,,119,84,57635.8
4991,Apartment,441.25,Sold,1352615.46,West Kelsey,18,4256,723,200,162,
4992,Studio,248.77,Reserved,749495.01,West Amy,20,,,201,154,59832.7
4993,Villa,148.81,Under Construction,1159608.19,Cohenside,27,,,155,3,2170.18
4994,Apartment,179.93,Sold,225028.74,Port Bobbyport,29,5427,5085,377,114,
4995,Studio,343.69,Sold,1424485.41,Shawnstad,12,3459,1448,41,22,
4996,Studio,272.45,Reserved,751952.65,Kristinaborough,1,,,366,123,49263.98
4997,Apartment,36.36,Under Construction,867322.89,Barkertown,24,,,61,93,40250.85
4998,Apartment,411.79,Available,624809.09,Colemouth,3,,,182,148,33383.8
4999,Villa,258.27,Reserved,2191727.2,West Felicia,12,,,149,59,4929.98
5000,Apartment,211.16,Under Construction,497040.9,East Jenniferton,20,,,241,12,3248.89
5001,Villa,96.02,Under Construction,2442353.15,Port Kelli,24,,,298,96,14461.21
5002,Commercial,423.04,Reserved,552873.14,Cherylbury,29,2900,6236,200,21,56015.12
5003,Apartment,306.67,Sold,327385.51,Janeland,23,4980,4363,354,111,
5004,Villa,276.49,Reserved,830359.39,Millsview,18,,,348,180,24222.88
5005,Apartment,217.67,Reserved,1085632.21,Danaview,9,,,158,43,40518.32
5006,Studio,353.87,Sold,856485.34,Lake John,3,4295,2922,65,14,
5007,Commercial,418.61,Sold,2349242.47,East John,26,5255,1828,75,109,
5008,Villa,51.89,Available,86526.53,Lake Emilyburgh,12,,,171,109,26653.85
5009,Studio,280.12,Sold,730866.63,Schmidtmouth,20,3530,1355,92,1,
5010,Studio,142.66,Reserved,1711917.88,East Gregoryville,4,,,165,89,36898.85
5011,Villa,104.37,Sold,2217027.36,Cherylberg,22,2437,5502,379,34,
5012,Apartment,317.19,Reserved,938311.81,North Jamie,10,,,346,101,41650.23
5013,Commercial,81.75,Available,1197227.51,Fitzpatrickside,4,,,283,86,11801.1
5014,Commercial,52.19,Available,878899.36,Jenniferview,7,,,280,137,10742.66
5015,Apartment,297.91,Reserved,1701466.34,Lake Jessicaville,20,,,332,31,10624.15
5016,Studio,45.21,Available,1992385.88,Smithfort,2,,,5,95,2119.31
5017,Apartment,177.72,Sold,1261729.08,West Joville,18,6708,3745,105,22,
5018,Studio,374.74,Reserved,2104468.67,Amandaview,0,,,160,29,44046.49
5019,Villa,137.59,Sold,1814457.99,Lake Nathaniel,4,2998,5683,270,38,
5020,Commercial,137.31,Sold,575790.07,Lake Matthew,22,2938,2617,230,3,
5021,Apartment,262.06,Sold,1713193.39,Scottstad,14,4564,5093,363,30,
5022,Studio,57.02,Under Construction,197055.37,East Shannon,13,,,15,89,47481.9
5023,Studio,391.69,Available,1530880.25,Saundersview,29,,,330,175,26872.02
5024,Studio,385.81,Available,1835601.73,Littleton,10,,,329,133,35616.46
5025,Villa,167.7,Sold,535087.9,Washingtonmouth,23,6153,2979,214,98,
5026,Apartment,208.75,Available,752715.31,Gordonchester,1,,,316,168,21677.0
5027,Villa,248.99,Reserved,464280.19,Port Jasonchester,8,,,189,155,48758.25
5028,Villa,95.39,Reserved,1228434.42,Brownshire,3,,,71,35,45266.34
5029,Studio,236.28,Sold,934504.06,New Angelastad,12,2695,2773,350,50,
5030,Studio,232.08,Sold,2129243.21,Dawnside,21,2273,1860,15,69,
5031,Studio,446.03,Sold,1596301.06,Hernandeztown,29,3575,3967,249,117,
5032,Villa,364.28,Sold,85497.28,Randyton,12,3581,2760,319,30,
5033,Villa,400.35,Sold,2387421.91,Phillipland,20,5936,3699,298,38,
5034,Commercial,273.7,Available,1896821.91,Port Shelbytown,25,,,304,124,31739.2
5035,Studio,153.77,Reserved,2138007.53,Lake John,23,,,173,161,36616.53
5036,Apartment,275.44,Available,1664873.9,North Ronnie,1,,,273,27,51648.18
5037,Villa,338.74,Sold,567254.28,Stevemouth,26,2195,1741,96,55,
5038,Studio,228.73,Under Construction,2451730.91,Lake Roberthaven,2,,,345,30,34164.52
5039,Studio,424.37,Reserved,2042755.24,South Ronald,19,,,268,163,40629.36
5040,Commercial,179.99,Sold,795582.4,West Jon,29,6070,7515,3,142,
5041,Commercial,302.02,Available,1109775.04,West Veronicaberg,19,,,146,104,48327.71
5042,Apartment,350.59,Under Construction,814719.69,Margarettown,7,,,32,52,42758.27
5043,Studio,240.24,Sold,842065.65,Lake Chadbury,12,1942,4202,75,162,
5044,Apartment,206.38,Available,2243612.07,East Jacquelinemouth,30,1554,135,205,68,22852.03
5045,Apartment,154.27,Available,911927.69,Jacksonberg,21,,,324,152,14447.87
5046,Commercial,261.02,Reserved,411219.27,East Dawn,0,,,347,18,49411.74
5047,Apartment,128.62,Available,1515234.82,New Jessicabury,7,,,353,57,9251.48
5048,Apartment,441.06,Available,1163709.87,Velazqueztown,25,2777,7301,185,28,49685.94
5049,Villa,353.99,Reserved,1798547.97,Garnerstad,6,,,246,36,49987.16
5050,Villa,76.69,Available,1712318.13,West Melissashire,17,,,222,55,17417.98
5051,Studio,361.14,Reserved,2394328.46,South James,9,,,223,140,54286.39
5052,Studio,82.71,Sold,955403.43,East Kellyborough,15,1575,786,102,31,
5053,Villa,186.19,Sold,349625.85,East Lucas,7,3667,1850,140,10,
5054,Villa,75.72,Reserved,992980.83,South Cathytown,7,,,289,149,59540.15
5055,Villa,271.11,Available,1573364.99,West Timothyborough,13,,,174,156,29319.1
5056,Studio,309.87,Sold,2393822.1,Ginabury,0,3292,2054,290,61,
5057,Apartment,279.31,Available,209344.23,North Robertville,1,,,51,106,30587.65
5058,Commercial,446.99,Reserved,999136.67,Isabelville,15,4456,2606,68,172,36445.11
5059,Apartment,79.25,Available,395892.22,East Karenside,0,,,323,49,52731.52
5060,Villa,159.64,Available,798355.62,West Vanessamouth,2,,,43,17,24458.35
5061,Commercial,436.09,Available,256756.72,New Jenniferville,9,,,243,40,49488.32
5062,Studio,176.75,Under Construction,2131196.66,East Philipport,13,,,360,74,59521.83
5063,Studio,179.7,Under Construction,366923.1,Lake Marissa,15,,,359,19,10373.78
5064,Commercial,349.88,Sold,405057.8,North Tracieville,25,352,2190,,37,
5065,Apartment,143.07,Reserved,550775.94,North Debbiemouth,0,,,93,130,22629.36
5066,Commercial,65.86,Reserved,2149019.08,Lake Charlesport,20,,,1,104,51888.49
5067,Apartment,206.37,Under Construction,1549614.54,Eugenestad,12,,,384,71,39233.19
5068,Villa,345.94,Under Construction,1325690.71,Fosterbury,3,,,96,52,31599.49
5069,Villa,296.99,Reserved,1772468.57,Marissafort,30,4162,7093,164,130,22108.04
5070,Apartment,172.1,Under Construction,710810.09,East Lindsayhaven,20,,,323,22,33833.1
5071,Studio,184.46,Available,1373767.51,West Ashleyhaven,5,,,251,11,25547.12
5072,Apartment,382.24,Under Construction,229169.09,Port Mark,4,,,72,100,35188.21
5073,Commercial,273.88,Under Construction,990107.41,Petersonside,22,,,49,74,26419.21
5074,Studio,367.05,Reserved,737650.59,Kimshire,17,,,222,70,52541.42
5075,Villa,406.98,Sold,1644017.3,Whitefurt,7,2757,4363,33,52,
5076,Studio,355.74,Under Construction,1551721.44,New Melissaview,5,,,287,120,32465.03
5077,Villa,436.17,Available,742504.66,Lindaborough,6,,,12,113,10940.75
5078,Commercial,154.31,Available,1555832.74,East Joel,27,,,190,55,12740.64
5079,Studio,412.16,Available,1057009.78,Stewartstad,25,2224,1846,195,77,51297.85
5080,Apartment,138.43,Sold,817262.47,Alexanderberg,11,1582,7404,182,166,
5081,Apartment,59.58,Reserved,681530.85,North Shannonborough,5,664,1033,158,38,30438.2
5082,Studio,427.65,Available,1002812.29,Hensleytown,24,,,327,153,39105.15
5083,Apartment,212.5,Reserved,164640.03,Jeffreyfurt,1,,,338,106,31204.89
5084,Apartment,62.35,Sold,2215064.82,Lisaberg,28,6558,6492,144,13,
5085,Commercial,347.51,Available,977696.1,North Karenfort,18,3157,1648,365,29,39132.68
5086,Commercial,81.49,Sold,1771259.72,New Robert,18,2873,2557,54,8,
5087,Villa,376.43,Sold,2063276.84,Hernandezhaven,3,1538,875,204,116,
5088,Apartment,152.98,Reserved,696178.18,Hallborough,12,,,92,9,32241.07
5089,Commercial,436.63,Available,2305281.3,West Williamshire,14,,,349,148,22859.03
5090,Villa,358.63,Sold,2307228.52,Arnoldport,22,2431,5568,33,103,
5091,Studio,143.28,Reserved,2084224.34,Moniqueview,10,,,378,127,17537.95
5092,Studio,177.46,Reserved,537110.69,East Wesleyport,9,,,141,144,31410.63
5093,Commercial,384.97,Sold,1343727.74,South Mark,30,5177,448,22,172,
5094,Villa,86.23,Reserved,666851.03,West Kevin,23,,,41,91,34645.99
5095,Commercial,277.02,Available,1463419.46,Patriciatown,5,,,234,153,6466.2
5096,Villa,347.78,Reserved,2278099.09,North Lisa,1,,,151,14,31610.1
5097,Studio,333.31,Under Construction,2289337.96,East Matthewhaven,17,,,230,20,39272.12
5098,Apartment,314.85,Sold,1817440.81,Wardburgh,8,3868,3585,314,54,
5099,Commercial,143.11,Under Construction,1477560.79,Susanmouth,26,,,345,70,50846.16
5100,Commercial,157.91,Sold,2248067.72,Lake Levi,20,3861,404,133,75,
5101,Apartment,292.46,Available,1086778.39,Lake Amanda,26,,,124,98,38144.61
5102,Apartment,201.77,Sold,2103187.22,Williamhaven,14,6874,3847,163,145,
5103,Apartment,235.16,Available,2257972.73,Yumouth,26,,,29,6,31568.87
5104,Villa,309.05,Sold,2494473.83,North James,20,1180,1003,226,10,
5105,Villa,95.99,Available,1854986.41,Williamsland,1,5959,3973,74,179,10054.59
5106,Studio,383.13,Available,1511310.78,Parrishfurt,12,,,66,163,56413.25
5107,Studio,394.37,Sold,233436.49,Pettychester,1,1793,4178,30,86,
5108,Commercial,91.98,Reserved,1522868.78,Garciabury,10,1793,4178,270,119,32062.25
5109,Apartment,104.95,Available,366930.11,Alvaradoborough,11,,,28,29,34711.47
5110,Villa,55.3,Sold,2190651.49,Tannerland,28,5433,6118,70,124,
5111,Villa,369.94,Sold,1974156.43,West Samuel,0,1860,4644,307,16,
5112,Commercial,41.64,Reserved,166720.31,Lake Adamhaven,12,,,353,31,33890.67
5113,Villa,447.69,Sold,888674.69,Johnchester,2,3284,357,37,94,
5114,Apartment,177.92,Reserved,378981.02,Lewisfort,22,,,242,179,41111.48
5115,Villa,303.37,Sold,298239.92,New Deborah,13,3404,1161,256,143,
5116,Apartment,228.98,Sold,1684333.53,East Nicole,8,6711,4506,182,167,
5117,Studio,239.81,Under Construction,1702190.78,Lake Matthewburgh,22,,,232,84,49343.68
5118,Studio,319.61,Reserved,1559479.88,Brianport,16,3324,6646,214,28,51508.23
5119,Apartment,408.74,Reserved,1002771.77,Webbville,23,,,123,79,12048.49
5120,Commercial,374.41,Available,573695.11,East Danielle,12,,,322,24,55879.14
5121,Commercial,44.49,Reserved,2307114.4,Stephenside,27,,,238,76,36172.61
5122,Studio,356.52,Under Construction,1026306.84,Amystad,29,,,307,123,59519.54
5123,Commercial,129.43,Sold,697641.97,West Laceymouth,21,4553,2617,87,104,
5124,Apartment,56.34,Under Construction,2354159.74,Port Maryport,27,,,63,123,28449.7
5125,Villa,315.06,Reserved,1734229.78,East Markbury,18,,,43,18,52721.12
5126,Villa,310.94,Available,1426951.9,Port Courtney,22,,,277,129,43198.47
